genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NDUFB2	3.46374202053961	0.579548266042451	0.600561751690136	0.965010283141496	0.334539661266336	0.833688652784547
NDUFB3	0.908867109834237	0.521130416261326	1.19038103685271	0.437784541359261	0.661542478048971	NA
NDUFB4	2.16408765809127	-1.34966319605764	0.966564039307298	-1.39635155165187	0.162608656908514	NA
NDUFB5	1.92202237469882	-0.788230655980757	0.927319878307653	-0.850009445952209	0.39531983460257	NA
NDUFB6	1.9477390107687	-0.279735644315826	0.795438354365201	-0.35167482530946	0.725082142501297	NA
NDUFB7	0.57808472315135	0.464558104556628	1.40288927062539	0.331143814614489	0.740535857528981	NA
NDUFB8	3.76081247898818	1.38001001516132	1.75299551128254	0.787229634234295	0.431147452570118	0.86378122036817
NDUFB9	2.27634569453619	-1.50996250310594	1.30313339779548	-1.15871675582895	0.246571658607037	NA
NDUFC1	0.679272169763908	-0.635445281713386	1.39468029294517	-0.455620750452782	0.648662718912964	NA
NDUFC2	0.76897373936301	-2.90999731499169	2.87082016068573	-1.01364667659872	0.310751376659598	NA
NDUFS1	5.81536593707775	-0.599984365041878	0.46230948600631	-1.29779808375744	0.194356728294378	0.757994728678678
NDUFS2	2.1343041000173	-0.149483885421505	0.687842042885954	-0.217322984204805	0.827956646297287	NA
NDUFS3	1.07158060537893	-0.200337124557595	0.9823699421857	-0.203932465718423	0.838406274189153	NA
NDUFS4	4.7081668252467	-0.606535507908069	0.547821592842461	-1.10717707339895	0.268217377844925	0.81314795338839
NDUFS5	1.69965866626498	0.223444612809662	1.29924380501706	0.17198051046834	0.863452851091853	NA
NDUFS6	1.80010461361225	-0.542178181829179	0.880692675372748	-0.61562699110641	0.538140732981879	NA
NDUFS7	2.48066502479009	0.276377782340847	0.714593890254454	0.386762028209384	0.698932390793771	NA
NDUFS8	1.36509384242989	1.38072433241407	0.831044227829498	1.66143303349836	0.0966265079833471	NA
NDUFV1	2.40328187215317	1.20181992014047	0.814080324368292	1.47629156996645	0.13986563623478	NA
NDUFV2	1.25228444540656	1.20221366742829	1.66990311035176	0.719930192342146	0.471567977389546	NA
NDUFV3	1.87386205142849	-0.80150760637706	0.95836819856347	-0.836325336732236	0.402971903196311	NA
NEB	0.817330239891247	-1.81876754469554	1.41802862624134	-1.28260284104165	0.199631254330291	NA
NEBL	16.4567094891881	-0.449082450467138	0.607305352014946	-0.739467302531012	0.459623287437702	0.876522876653924
NECAB1	1.30765558569272	-1.90967212312652	1.11692371662097	-1.70976056350907	0.0873101582939278	NA
NECAB2	0.435090895306616	-1.08320313819533	1.95544943786792	-0.553940755111716	0.579619392116883	NA
NECAB3	0.297312270647263	-0.73147793983116	2.41294761150768	-0.303147045689115	0.761777802631713	NA
NECAP1	0.710320107945206	1.57129958949468	1.57195566349027	0.999582638358813	0.317512528609381	NA
NECAP2	0.705867802024086	-0.599824066228497	1.12539289109721	-0.532990807897939	0.594039943378747	NA
NEDD1	0.75094126708428	-0.224178830881748	1.21960298669704	-0.183812956615395	0.85416019141938	NA
NEDD4	10.2530586623873	-0.450635990869567	0.521596607374174	-0.863954988392585	0.387612617670046	0.855611173266417
NEDD4L	1.59897632712615	-0.864266499111776	0.975429050215815	-0.886037276540571	0.375597440496499	NA
NEDD8	1.08028094037711	-3.03110890850538	2.0676810377743	-1.46594607830236	0.142662977389733	NA
NEDD9	1.97813850100722	-0.861899090757934	1.0711974400988	-0.804612724502438	0.421043196977287	NA
NEFH	0.0897596144346109	-0.231132403517498	3.04948820399575	-0.0757938342619736	0.939583121562228	NA
NEFL	0.822163066147935	-0.248873655905619	1.31852749724803	-0.188751206497442	0.850287815880321	NA
NEFM	0.705245160973667	-1.12371589860662	1.83187568079167	-0.613423667549856	0.539596240659645	NA
NEGR1	24.4102720611515	-0.604213994293116	0.598007804588224	-1.01037810820741	0.312314172160226	0.828786740817831
NEIL2	0.351500985505518	1.34946975784016	2.0943902658419	0.644325835470642	0.519364165823192	NA
NEIL3	0	NA	NA	NA	NA	NA
NEK1	8.78176428944321	-0.406637962769902	0.414949360827337	-0.979970090709711	0.327100882665155	0.833688652784547
NEK10	1.60781598763774	-0.427921685151241	0.895528493744958	-0.477842623813945	0.632762221214171	NA
NEK11	4.69972495730477	-1.88990867366716	1.20728362769216	-1.56542226724295	0.117483930666881	0.67573485639283
NEK2	0	NA	NA	NA	NA	NA
NEK3	1.37142882135791	-0.720933822202466	0.95143675476949	-0.757731734230859	0.448611597135214	NA
NEK4	3.36994250922099	-1.47851966118982	1.05557380521638	-1.4006786203706	0.161310198770792	0.728285709248616
NEK5	0.598755911409151	-2.39682593044709	2.00300873406069	-1.19661282034853	0.231457501126956	NA
NEK6	4.05737210368583	-0.548735602433351	0.57633026386145	-0.952120054839367	0.341036099237478	0.840879871551833
NEK7	12.2923487197543	0.4497341371537	0.435468240596477	1.03275990124488	0.301716273318366	0.827481417163344
NEK8	0.502670315829029	-0.460590934022739	1.31847699143938	-0.349335587206502	0.726837384567527	NA
NEK9	2.46197006711238	-0.88472851551068	0.706496526645858	-1.25227581756274	0.210469377440025	NA
NELFA	2.35484134454996	-1.20897244190521	0.843330403768058	-1.43356914028409	0.151695255194365	NA
NELFB	1.8791996741439	-1.41198387116782	0.979956750397942	-1.44086345708057	0.149623261690818	NA
NELFCD	2.00296389614136	0.71910580961676	0.791597943016009	0.908423039702387	0.363654757594593	NA
NELFE	0.892927350083472	-0.472503811273285	1.23844668595406	-0.381529392126626	0.702810465783114	NA
NELL1	2.52460804771513	1.18535804169759	1.05051154361189	1.12836269996811	0.259166773705308	NA
NELL2	3.6092022436745	-0.710022088454822	0.716120483724094	-0.991484121166933	0.321449242156242	0.833491657586018
NEMF	5.46786986320411	-0.464820187347494	0.514832363915784	-0.902857356930904	0.366601605222725	0.850757920715577
NENF	0.979086133721657	0.987240985106141	1.03186034728415	0.956758332369833	0.338689247941135	NA
NEO1	16.3046054369949	-0.413711830795685	0.423252931151279	-0.977457686283138	0.328342616220758	0.833688652784547
NES	0.630910204205641	1.42792612120739	1.58982386984741	0.898166236077742	0.369096930938145	NA
NET1	0.585809635550258	-1.38825131378476	1.58741337621083	-0.874536736674434	0.381826022997678	NA
NETO1	3.40473462667085	0.536524481111736	0.6146688091326	0.872867588431664	0.382735254396997	0.853989014900468
NETO2	5.73202572714441	-0.328256913545361	1.11266931353856	-0.295017494911784	0.767980515184182	0.967385765040542
NEU1	0.946948054357582	-1.68572138546486	1.48095062859156	-1.13826980651478	0.255007837681148	NA
NEU3	1.51956252926426	-0.364898820965515	0.909406179253663	-0.401249550849745	0.688236402450403	NA
NEU4	5.9745117883123	-0.593638688558651	0.904141577577331	-0.656577137121954	0.511452853617914	0.888397520571299
NEURL1	0.593167785479815	-0.0838953462589129	1.20092037619416	-0.0698592079224984	0.944305721129818	NA
NEURL1B	0.419023561376556	-1.39942902796293	1.7356336538551	-0.806292863044336	0.420074004682383	NA
NEURL2	0.213571121087492	-0.7539196605643	2.08021296280077	-0.362424268113988	0.717035007092726	NA
NEURL3	0.0282534045249784	-0.802463167873714	4.2339805864461	-0.189529250663684	0.849678031816039	NA
NEUROD1	0	NA	NA	NA	NA	NA
NEUROD2	0.165283607820394	-1.39531772556256	2.36432913773946	-0.590153757905563	0.555087570823969	NA
NEUROD4	0	NA	NA	NA	NA	NA
NEUROD6	0.0963186457351745	0.337856064302359	3.68292659507078	0.0917357583924004	0.926907986075985	NA
NEUROG2	0	NA	NA	NA	NA	NA
NEUROG3	0	NA	NA	NA	NA	NA
NEXN	2.23050608307096	1.52013033041532	0.933138672169689	1.62905083215636	0.103302258516107	NA
NF1	23.0172555408358	0.211266868007105	0.407344751831528	0.518643893304614	0.604009094203131	0.927477127547886
NF2	3.57277007592245	-0.464718353633457	0.714074609742322	-0.650798036077986	0.515176868150542	0.888397520571299
NFASC	90.8164572311048	-0.269491216271182	0.63825568682361	-0.422230810997317	0.672856554284041	0.952352037333822
NFAT5	11.6718637629191	-0.10885196439591	0.808149568526401	-0.134692844784157	0.892854730670864	0.983974954194638
NFATC1	0.602706922420961	-2.19645875234069	1.47008786054174	-1.49410032644666	0.135149398685093	NA
NFATC2	0.443544448828677	-1.29359162110692	1.83895235308836	-0.703439444167462	0.481781932385717	NA
NFATC2IP	2.20907381302738	0.992256334408205	0.707625564447261	1.40223358830072	0.160845504671103	NA
NFATC3	6.43597195252732	0.114500009913784	0.881167504203983	0.129941253357067	0.896612905499267	0.983974954194638
NFATC4	0.0259976834669261	-0.784150293141993	4.23404878149423	-0.185201053084055	0.853071343139158	NA
NFE2	0	NA	NA	NA	NA	NA
NFE2L1	1.46377589047702	-0.826759390376324	1.05352740333317	-0.78475356954229	0.432598067611117	NA
NFE2L2	9.32399268628746	1.00503948420664	0.622106623179433	1.61554217036002	0.106193335756343	0.65714795340709
NFE2L3	0.599388477379385	-2.13199289876671	2.12314095820661	-1.00416926654158	0.315297033083897	NA
NFIA	34.3064834526016	-0.644731043044991	0.615692223271705	-1.04716450634861	0.295023712300223	0.822929320926397
NFIB	30.4702207090237	-0.101959419997111	0.441990002248394	-0.230682638698717	0.817561362101313	0.977884325826403
NFIC	3.92121256908596	-1.23730436591218	0.646147879672952	-1.91489348620697	0.055506088697289	0.571467534894825
NFIL3	0.1347808552097	-1.22543520157397	4.23260790394393	-0.289522495204933	0.772181567965943	NA
NFIX	12.9245117090666	-0.259724025838698	0.446859448796068	-0.581220843686866	0.561091621401972	0.90797038951382
NFKB1	5.26813439235462	-0.23853595336168	0.47743175083007	-0.499623146024449	0.61734045688332	0.930217258093691
NFKB2	0.0468407545273134	0.0512990904383701	4.21844019052249	0.012160677435613	0.990297422365363	NA
NFKBIA	0.481777287760572	-0.794730770399674	1.52291172640159	-0.52184953114617	0.601775100014357	NA
NFKBIB	0.346493924308415	0.93905493459216	1.32137019655834	0.710667560868286	0.477290266073174	NA
NFKBID	0.0913425137423659	0.204346981079478	3.72679672609302	0.0548318022415204	0.956272463980488	NA
NFKBIE	0.0960039707405052	0.339751177479202	3.68557400806727	0.0921840605386101	0.926551801964176	NA
NFKBIL1	0.970198609159383	-0.257750233740011	1.14193229060707	-0.225714112701889	0.82142378097719	NA
NFKBIZ	1.50207147432552	0.66841661650114	1.20730009835621	0.553645789817476	0.579821282088352	NA
NFRKB	1.02708799312542	-2.21115612059019	1.27147426795599	-1.73904905220364	0.0820261351141933	NA
NFU1	2.24343353001345	0.591191962897598	0.648846167710572	0.91114349181347	0.362219773331446	NA
NFX1	7.01007428085694	-0.281220637834942	0.461251241840939	-0.6096907982568	0.542066651193209	0.899425537789444
NFXL1	3.1109780733436	-0.545971607383565	0.642810465871812	-0.849350837253545	0.395686100676956	0.855611173266417
NFYA	1.17647957740086	-2.41307226925807	1.36543052754209	-1.76726110965297	0.0771845096902404	NA
NFYB	1.65665484183077	-0.125030708990078	0.76837785070779	-0.16272034504236	0.870738627459778	NA
NFYC	4.94672434901888	0.00190466666209809	0.560920952568376	0.00339560619616169	0.997290703447946	0.998897509092599
NGB	0.554589043497474	0.820646951588573	1.87392821638148	0.437928702078689	0.661437968523467	NA
NGDN	1.06773854236089	-0.193880338429754	1.02663616427879	-0.188850096242181	0.85021030709073	NA
NGEF	0.480449579526122	-0.93882920696846	1.81478663174592	-0.517322086544827	0.60493133858276	NA
NGF	5.55357898036416	-5.50727307292282	1.60869930515147	-3.42343224447672	0.000618356650041307	0.069893039534972
NGFR	0.0849199833992968	-0.946878160306746	4.2334696565141	-0.223664803844707	0.823018134594257	NA
NGLY1	4.06206586594729	0.791734092535514	0.487963233441425	1.62252817072242	0.10469030631231	0.65714795340709
NGRN	1.0228154877921	1.16981200322099	1.6224482307844	0.721016536013252	0.470899340868408	NA
NHEJ1	0.269462639627048	0.228860708860019	3.10696668580046	0.0736604965563242	0.94128053253905	NA
NHLH1	0.604705797603401	4.35587753143833	2.21038922891183	1.97063823622717	0.0487652698226617	NA
NHLH2	0.0182726750076658	0.323380813423621	4.21933705106281	0.0766425648176565	0.938907896689754	NA
NHLRC1	0.107984553181893	-1.23609139507885	2.92304511441325	-0.422877973721242	0.672384293994753	NA
NHLRC2	3.56559012201845	1.02845043770016	0.479269324068443	2.14587161341729	0.0318832231272636	0.484527696542551
NHLRC3	2.30868251797083	2.19866595930319	0.684554191218629	3.21182163151929	0.00131896238126304	NA
NHP2	0.585307904168275	1.29944073651006	1.19304806046391	1.0891771920779	0.276075754755838	NA
NHP2L1	1.39066082234372	-0.407347510134165	0.966978124491121	-0.421258247541572	0.673566515053664	NA
NHS	1.00591546512827	-2.3270644999641	1.52037257272952	-1.53058831874764	0.12587117051809	NA
NHSL1	3.30918007624474	-1.62676733355057	0.903417797468179	-1.80068107813414	0.0717531616745488	0.596078603666074
NHSL2	0.63900649623861	1.51035358837558	1.30661010980362	1.15593288085194	0.247708612000534	NA
NICN1	0.127939021094331	0.229500733350833	3.41395867693244	0.0672242270832192	0.946403198323584	NA
NID1	0.33395630647387	-1.14605575269308	1.95912176780925	-0.584984441255345	0.558558178490819	NA
NID2	3.13343970272347	-1.21433039214264	0.980351527814128	-1.23866833241971	0.215468350856186	0.767643691333875
NIF3L1	1.36106520659748	-0.838239336754499	1.77891022108572	-0.471209466795292	0.637491158990359	NA
NIFK	0.642788504100543	-0.969250161464041	1.23745461233161	-0.783261181303276	0.433473753795692	NA
NIM1K	6.43399024025696	1.16758160140564	0.685725051494269	1.70269643621937	0.0886248921534943	0.619511556367906
NIN	9.44088394104597	-0.798100378587857	0.511810302783271	-1.55936755131289	0.118909411784691	0.67573485639283
NINJ1	0.549187022325843	-0.612913323057773	1.39774294737266	-0.438502175389164	0.661022293546952	NA
NINJ2	0.948872109339151	-1.96694581398063	1.27893371747814	-1.53795758693355	0.124058985392015	NA
NINL	5.74911050715616	0.153778046648313	0.5826336342525	0.263936095700354	0.791829161185019	0.971674366457126
NIP7	0.112929605839419	0.233608119323096	3.04699368166469	0.0766683963701122	0.93888734655858	NA
NIPA1	2.09680857416361	-2.7835506322557	1.24179667417317	-2.24155104466605	0.0249904029897029	NA
NIPA2	2.21033392220377	-0.927662949800632	0.932928829773233	-0.994355539453228	0.320049805409499	NA
NIPAL1	0.0367139927451641	-0.865510895176015	4.23375175664234	-0.204431186551766	0.838016561405615	NA
NIPAL2	1.58085748809732	-1.22072071483822	0.904475229599455	-1.34964526931137	0.177129795898305	NA
NIPAL4	0.135351495585864	-1.20813802441538	3.43654912933861	-0.351555580597182	0.725171582662222	NA
NIPBL	17.0476179593535	0.105274006482301	0.27592196107255	0.381535438763502	0.702805979935866	0.957582790245582
NIPSNAP1	0.865491079008139	-0.170931471137623	1.20271189275538	-0.14212171025101	0.886983869938677	NA
NISCH	3.05779311330075	-0.00888062207779378	0.548499775667235	-0.0161907487874371	0.987082215895865	0.997113017600511
NIT1	0.716073043622126	0.982396327580486	1.51063055354647	0.650322029614811	0.515484230055245	NA
NIT2	1.14312697973277	0.882062283185686	0.932375517382921	0.946037585437186	0.344129416170024	NA
NKAIN1	0.452767294452437	-0.509386123504439	1.47321793740359	-0.345764269203907	0.72951987980437	NA
NKAIN2	7.47773457155934	-1.65087481176709	0.894067098524975	-1.84647753450573	0.0648228984048964	0.578363257223788
NKAIN3	18.0563704180493	-2.30260152927832	1.21687171155445	-1.89223030448868	0.0584603023360613	0.572865805918339
NKAP	0.992223690314112	-0.980676118468027	1.03869640663207	-0.944141244935881	0.345097475024968	NA
NKAPL	0.439331811347148	-1.72495364449066	2.638023447705	-0.653881088885436	0.513188418540209	NA
NKD1	8.44546085925936	0.53972917793153	1.0748703330229	0.502134221542453	0.615573109308754	0.929310288084215
NKD2	0.042222769290133	-0.912777426878994	4.23358610849666	-0.215603841161298	0.829296561407829	NA
NKIRAS1	2.21005068214342	-1.76592401640161	1.11626139735002	-1.58199864350221	0.11364988015839	NA
NKRF	1.44320903828633	-1.28924039276868	1.23377491782194	-1.04495591063293	0.296043347154713	NA
NKTR	12.61726327765	0.221332010114597	0.410431190742583	0.53926703210384	0.589702613484841	0.919838304085975
NKX1-2	0	NA	NA	NA	NA	NA
NKX2-1	0	NA	NA	NA	NA	NA
NKX2-2	11.0330918203702	2.038829117602	0.567513463507802	3.59256519660343	0.00032743869478871	0.0495179738804298
NKX2-4	0.0370286677398334	-0.8678486147815	4.23374344653099	-0.204983751552681	0.837584819859464	NA
NKX2-5	0	NA	NA	NA	NA	NA
NKX2-8	0	NA	NA	NA	NA	NA
NKX3-1	0.0139693647651546	-0.67404911847158	4.23444545200101	-0.159182383174414	0.873525183074162	NA
NKX3-2	0	NA	NA	NA	NA	NA
NKX6-1	0	NA	NA	NA	NA	NA
NKX6-2	0.222577637212174	-0.725252177977995	2.07949609806874	-0.348763423336811	0.727266925179192	NA
NLE1	0.291691615861027	-0.381433554410707	1.83895444381487	-0.207418707784534	0.835682873580866	NA
NLGN1	226.197325821623	0.0400972118849903	0.248511476803975	0.161349537657848	0.871818108932528	0.983974954194638
NLGN2	5.47221237111525	0.765542837371082	0.454751554518424	1.68343094105919	0.092291697718446	0.630759307409869
NLGN3	6.25622268081643	-1.07956840073747	0.574987739564075	-1.87755029621316	0.060442710666515	0.572865805918339
NLK	11.5732681203612	-0.280864851162306	0.425804487447006	-0.659609890084264	0.509504205870384	0.888397520571299
NLN	2.71056260257225	-0.531517881472103	0.815586565837538	-0.651700142861327	0.514594630419043	NA
NLRC3	0	NA	NA	NA	NA	NA
NLRC4	0.0900786186160612	-0.981865192211655	3.70216350890484	-0.265213891782459	0.790844693885246	NA
NLRC5	0.198284772597439	0.447370191210134	2.22639131819545	0.200939604621141	0.84074579922788	NA
NLRP1	1.02439186244677	-1.08969563793547	1.48048518962674	-0.736039539990405	0.461706635191255	NA
NLRP11	0.0919195270908673	0.263064091319466	3.67026970671722	0.0716743216004029	0.942861091984945	NA
NLRP12	0.0978729547515828	-1.18120466922833	3.76730461814592	-0.313541056260446	0.753869633593879	NA
NLRP13	0.0139693647651546	-0.67404911847158	4.23444545200101	-0.159182383174414	0.873525183074162	NA
NLRP14	0.0259976834669261	-0.784150293141993	4.23404878149423	-0.185201053084055	0.853071343139158	NA
NLRP3	0.282649042717761	-1.90909385774808	2.51353262118959	-0.759526191008636	0.44753785272944	NA
NLRP4	0	NA	NA	NA	NA	NA
NLRP6	0	NA	NA	NA	NA	NA
NLRP7	0.0286921991327466	0.214222281763052	4.21900828129593	0.0507755063465414	0.95950440879821	NA
NLRX1	0.511811638405851	0.163342627454221	1.2857773664425	0.127038032957571	0.898910296453219	NA
NMB	0	NA	NA	NA	NA	NA
NMBR	0.0498899651716014	-0.886999603945674	4.23367583115879	-0.209510515051147	0.834049727706539	NA
NMD3	5.1045693172974	-1.62776199093113	0.859415044390932	-1.89403478744629	0.0582203925504747	0.572865805918339
NME3	2.76480701693083	0.674375051594727	0.739227528817906	0.91226993761057	0.361626635552575	NA
NME5	1.00569202338682	-2.52482851613163	1.57026294690918	-1.60790173461162	0.107856701895742	NA
NME6	0.866479294710712	-0.19754322854312	1.32077315468895	-0.1495663565252	0.881106753151695	NA
NME7	7.07688786513943	0.598223218520554	0.689187012487461	0.868012901696168	0.385387269785293	0.855611173266417
NME8	0.0227446279800096	-0.747821581014813	4.23418642101001	-0.176615176248293	0.85981067256513	NA
NME9	5.20990466389013	0.351285275443434	1.08651107749135	0.323314950690164	0.746456732513306	0.967385765040542
NMI	0.264050641523791	0.560054484462927	1.48523189558455	0.377082182336588	0.706112531963398	NA
NMNAT1	1.1897370573735	0.090738057173922	1.16978548575675	0.0775681167861495	0.938171605059266	NA
NMNAT2	5.84620617985127	-1.88040464053547	1.17517484177719	-1.60010627668966	0.109575008805313	0.663498024097104
NMNAT3	2.52206772166353	-0.467502128654717	0.987796361534184	-0.473277840311764	0.636014969598407	NA
NMRAL1	1.36020146179582	0.836451076558754	0.890204463226542	0.939616808398197	0.347414151368562	NA
NMRK1	1.30613487726894	-0.483510094044321	0.883906028937071	-0.547015268835488	0.584368242212802	NA
NMS	0.153428158822901	-1.47795070787433	4.23166476131582	-0.349259875542401	0.726894218663474	NA
NMT1	3.98398157499038	-0.175485101041659	0.644743756658681	-0.272178054039784	0.78548511540316	0.971674366457126
NMT2	1.36047684941624	-0.619156525644149	1.07327672171472	-0.576884332919242	0.564017594857656	NA
NMU	0	NA	NA	NA	NA	NA
NMUR1	0	NA	NA	NA	NA	NA
NMUR2	0	NA	NA	NA	NA	NA
NNAT	0.400979025047876	-1.34195149653947	2.51281928522122	-0.534042182990223	0.59331234960671	NA
NNMT	0.12030049689044	-1.37069550017849	3.12894670040888	-0.438069303001989	0.66133604603272	NA
NNT	4.24184569789845	0.159616861997563	0.525409376314977	0.303795229382954	0.76128390147965	0.967385765040542
NOA1	0.378469797012956	0.0299095447430611	1.41871788547897	0.0210820946498207	0.983180168121015	NA
NOB1	0.370645925109331	1.61221386586075	1.30580685574525	1.23464956457181	0.216960954006392	NA
NOBOX	0	NA	NA	NA	NA	NA
NOC3L	2.6582638435026	-1.36646263177871	1.18136569882107	-1.15668047002072	0.247402931732844	NA
NOD1	0.351778893585675	-1.65417985202516	1.81788359004384	-0.909948173295994	0.362849842592333	NA
NOD2	0.199587400253942	-1.71559046822083	2.88411322372729	-0.594841580457677	0.551949370440932	NA
NODAL	0.0353499600302825	-0.7547808046564	4.23415980969276	-0.178259876476219	0.858518888013617	NA
NOG	0.0868255631291447	-0.95463095585261	4.23344353244196	-0.225497505408311	0.821592265798079	NA
NOL10	3.67584398902623	0.455029471583296	0.569724080800718	0.798683936518491	0.424473703436364	0.86378122036817
NOL11	0.923204575374671	0.944645793320548	1.07084569758832	0.882149310071483	0.377696069542981	NA
NOL12	0.280158618281361	0.577166286819771	1.91118796001507	0.301993471544903	0.762657039705144	NA
NOL3	0.449518111978292	0.778477102731432	1.49936706342954	0.519203817209912	0.603618617407572	NA
NOL4	12.8351360237881	-0.218658240445465	0.50047318480582	-0.436903009159827	0.662181689533588	0.949067845246934
NOL6	0.713209098118972	-1.72535469430515	1.59216816490934	-1.08365104411153	0.278519549517335	NA
NOL7	2.17326853864347	-1.07946507485381	1.09133641517452	-0.989122199025297	0.322603357625107	NA
NOL8	2.1173589372428	-0.00425784315837857	0.716929952016197	-0.00593899466245536	0.995261395708557	NA
NOL9	2.05637473935744	-0.0870791004814059	0.704685054539831	-0.12357165789229	0.901654434179983	NA
NOLC1	0.701242498997163	0.250485667024739	1.07830073667418	0.232296666881001	0.816307601086449	NA
NOP10	0.339222595115313	0.423540521690176	1.74034672905207	0.243365597567371	0.807722191920569	NA
NOP14	1.68471969771256	-0.737225373421853	1.00697373920787	-0.732119761138743	0.464095473351382	NA
NOP16	0.646824308944048	0.353014054862961	1.35748344814141	0.260050356670122	0.79482493039039	NA
NOP2	1.51549073133477	0.0683570884357314	1.27246986665749	0.0537200056574158	0.957158243605332	NA
NOP56	1.19254706048351	0.43972742299287	0.815181964570138	0.539422413773283	0.589595418790397	NA
NOP58	3.51224268271311	0.0828298243789632	0.548898777350727	0.150901819783136	0.880053164947733	0.983974954194638
NOP9	0.152383631650038	-1.44596077383031	2.38010320093141	-0.607520200495702	0.543505740938493	NA
NOS1	2.93854705007877	0.942304077327992	0.787257435169783	1.19694528782033	0.231327880669351	0.787993602645369
NOS2	0.0370286677398334	-0.8678486147815	4.23374344653099	-0.204983751552681	0.837584819859464	NA
NOS3	0.0496339997901063	-0.889594700344228	4.23366673191395	-0.210123931966194	0.833570947407688	NA
NOSIP	1.01914414571159	0.104480545912819	0.885858176300962	0.117942746037626	0.906113023155233	NA
NOSTRIN	0.306794944782374	-0.807739261646135	2.15722259549732	-0.374434823430876	0.708080838750016	NA
NOTCH1	3.35504531522346	0.479500326053243	0.686683097985237	0.698284736380029	0.484999142886068	0.883869472535857
NOTCH2	1.56093697783588	2.01127146523463	1.81255587785403	1.1096328062536	0.26715728851159	NA
NOTCH3	0.170701455616147	-1.41912101814106	3.37750255663829	-0.420168747275072	0.674362183904057	NA
NOTCH4	0	NA	NA	NA	NA	NA
NOTO	0	NA	NA	NA	NA	NA
NOTUM	0.0139693647651546	-0.67404911847158	4.23444545200101	-0.159182383174414	0.873525183074162	NA
NOVA1	65.767079749549	-0.521569670650134	0.682151737888884	-0.764594798606366	0.444512867393012	0.871329557418084
NOVA2	2.28112909100509	0.148001033260539	0.755972496120906	0.195775684988503	0.844785742346068	NA
NOX1	0.0842154461363415	-0.00828155227252998	3.74007541490594	-0.00221427413990748	0.998233266294102	NA
NOX3	0.0353499600302825	-0.7547808046564	4.23415980969276	-0.178259876476219	0.858518888013617	NA
NOX5	0	NA	NA	NA	NA	NA
NOXA1	1.26382455465954	-0.220737487709226	1.03956642391908	-0.21233610727544	0.831844828079074	NA
NOXO1	0.373051742144043	-1.02330443254867	2.05540911672208	-0.497859245745007	0.618583254007792	NA
NOXRED1	0.306900184851268	-0.62955505052808	1.75255355330999	-0.359221576618335	0.719429336593245	NA
NPAP1	0.411711053718075	-1.53212332389252	3.1082001929752	-0.492929421777675	0.622062457518203	NA
NPAS1	1.53460647705771	-0.541390078389592	1.8024117092755	-0.300369818728713	0.763895082562079	NA
NPAS2	4.9685792871824	-1.76449928133393	1.07917408915667	-1.63504600329389	0.102039404243728	0.651990460639592
NPAS3	89.2866780776516	0.0216140861086025	0.469266852806293	0.0460592645300786	0.963263013724266	0.99063013606213
NPAS4	0.120153508042569	-0.754780805815786	4.23415980968833	-0.178259876750222	0.85851888779844	NA
NPB	0.0429925167703398	-0.754780804821028	4.23415980969213	-0.178259876515126	0.858518887983063	NA
NPC1	2.99581325170372	0.243176186666749	0.538666441654236	0.451441129170695	0.6516716459604	0.944708604520906
NPC1L1	0.0640809351491352	-0.754780805168481	4.2341598096908	-0.178259876597241	0.858518887918577	NA
NPC2	0.217567450066213	-0.743665923460474	2.09860333539436	-0.354362308930919	0.723067377369611	NA
NPDC1	3.49446546278411	1.29073080293548	0.694688886329357	1.85799834765679	0.0631692489538936	0.572865805918339
NPEPPS	6.74488807336032	0.488389293685459	0.534401740072665	0.913899145648459	0.360769842639006	0.849665375981176
NPFF	0.0365453500153316	0.820592446229201	4.20432991679067	0.195177938570433	0.845253649391365	NA
NPFFR1	0.0428521192794715	-0.917185848931128	4.23357091126764	-0.216645916214617	0.828484299470968	NA
NPFFR2	0.0104195241250808	-0.642046035324701	4.23453726376952	-0.151621297755014	0.87948563443963	NA
NPHP1	1.78090542969212	-1.81639990128265	1.19043377228596	-1.5258302843632	0.127052136474671	NA
NPHP3	2.92847252964649	-4.63729788630702	3.08529212141634	-1.50303365250815	0.132830366207034	0.692709713113194
NPHP4	0.971620958539065	-0.1954539949045	1.02341035876309	-0.190983014028439	0.848538901053411	NA
NPHS1	0	NA	NA	NA	NA	NA
NPHS2	0.0263123584615953	-0.786708409801605	4.23403920788768	-0.185805650626954	0.852597173140574	NA
NPL	2.40584621668393	-0.413000660384171	0.720017075319046	-0.573598425011194	0.566239577807781	NA
NPLOC4	3.67655430967378	0.0552804298137508	0.551861833896068	0.100170779021768	0.920208744268832	0.984303438736058
NPM1	2.29039260744564	0.616443495722851	0.929870878125749	0.662934510827306	0.507372497879581	NA
NPM2	0.214257105281344	-0.884299673412157	3.94828783276738	-0.223970417271313	0.822780322111912	NA
NPM3	0.344440452397316	-0.028996684044579	1.73106793896835	-0.0167507487094123	0.986635461213065	NA
NPNT	0.0142840397598238	-0.676783356131278	4.2344376940494	-0.159828389276421	0.873016260141458	NA
NPPA	0	NA	NA	NA	NA	NA
NPPC	0.0282534045249784	-0.802463167873714	4.2339805864461	-0.189529250663684	0.849678031816039	NA
NPR1	0	NA	NA	NA	NA	NA
NPR2	0.73503041838479	2.07331654918221	0.998022771639898	2.07742409101092	0.0377624346055472	NA
