genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
DAB1	489.490067420083	-1.29942057972886	0.282832359174003	-4.59431369000263	4.34175838513837e-06	0.000225695549422415	TRUE	HARsv2_0042,HARsv2_0043,HARsv2_0044,HARsv2_0045,HARsv2_0046,HARsv2_0047	NA	HARsv2_0042,HARsv2_0043,HARsv2_0044,HARsv2_0045,HARsv2_0046,HARsv2_0047	TRUE	FALSE	TRUE	11	NA	11	TRUE	FALSE	TRUE	TRUE	TRUE
DAB2	3.16255185267902	4.63146899968693	0.815882743247862	5.6766355680597	1.37369694844597e-08	1.72114118842569e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DAW1	5.30566503279154	1.7922819712212	0.439625532438609	4.07683776071738	4.56523225632706e-05	0.00145936390687679	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DCK	5.21939613959144	2.24723084333486	0.492569395873645	4.56226241857569	5.06053419570276e-06	0.000254762960011278	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DCUN1D5	22.0827459640493	0.845508816178879	0.210809269819767	4.01077626663074	6.05194393538283e-05	0.00182498720377259	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DDX46	41.4197251540824	-0.855642982504171	0.182118387625554	-4.69827892537367	2.62362970533376e-06	0.000147616266520401	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DEF6	7.99905194902076	-2.68935033850937	0.637117299051273	-4.2211227705072	2.43088489297463e-05	0.000894446698234578	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DENND4A	100.054439798596	0.526212764349799	0.140608914043249	3.74238552321047	0.000182281579052633	0.00433767176313618	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DENND5A	79.9816437190867	-0.729092376713045	0.183995333508464	-3.96255906500752	7.4150654341997e-05	0.00213952199770481	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DGKA	10.6888293297498	-2.0045651320294	0.399520457075569	-5.01742801032648	5.236781442377e-07	3.96282731538868e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DHDDS	31.915966023195	0.884149162738518	0.242418448022924	3.64720247138498	0.000265111017281318	0.00585287295399783	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DHDH	4.10058780530078	-2.14465000082348	0.585030605368773	-3.66587659028813	0.000246492781155608	0.00554355353806407	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DHX33	7.60952194096577	1.28249109403292	0.283078213500212	4.53051853823418	5.88390912048913e-06	0.00029014423990871	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DHX58	4.9800933823417	-1.45420289177183	0.416559572995646	-3.4909842098072	0.000481244694573078	0.00901921521044124	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DIS3L	22.2813109638115	-1.0619898791885	0.264463497325368	-4.015638792986	5.92849966719163e-05	0.0018013057574659	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DISC1	10.4988829322603	-7.39742957370774	1.46550351103008	-5.04770511843278	4.47148591338485e-07	3.44022925583e-05	TRUE	HARsv2_0202	NA	HARsv2_0202	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
DLEC1	9.04864425350428	-1.66411183928258	0.394983193519491	-4.21312062534748	2.51866464300382e-05	0.000918320393473394	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DLGAP4	164.646355307612	-0.621724576634755	0.131439731390252	-4.73011143631158	2.24396629109163e-06	0.00012906194666916	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DNAAF1	8.05976756769009	2.39399291293253	0.594549384338501	4.0265669698676	5.65971249340508e-05	0.00174162815142327	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DNTTIP2	12.4570428087329	-1.6578170303874	0.425628391506937	-3.89498694980825	9.82040169240632e-05	0.00269155064152694	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DPH3	4.69269790896212	2.06679278733476	0.596640895017914	3.46404814787747	0.000532111260239338	0.00967124272386663	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DRG1	16.4513367412628	-1.0664585055362	0.299236904916411	-3.56392706920326	0.000365347503567453	0.00730542056289953	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DSE	11.1794183470334	1.66360753400221	0.439141103111316	3.78832116195806	0.000151668709493929	0.00381773621889321	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DSEL	10.8205424348893	-1.77122779910485	0.49389394182595	-3.58625131654082	0.000335465673798087	0.00688792318624331	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DTNB	128.492834122199	-0.931682745981322	0.196770654964277	-4.73486631505325	2.19199533235868e-06	0.000127411052362027	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ECE1	18.5627125889088	-3.20750557866354	0.507087868939915	-6.32534472845692	2.52667863392746e-10	5.52745405880277e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EEF1A1	10.8882856833832	2.95258085883365	0.556863341991073	5.30216416881862	1.14437857141837e-07	1.1286199156808e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EEFSEC	38.3301487657253	-0.964622935543861	0.232853798501764	-4.14261198121084	3.43372615058863e-05	0.00117038507206466	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EGLN2	3.21363948631912	-5.78293841111035	1.54491570406016	-3.74320643897419	0.000181686839302153	0.00433767176313618	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EGLN3	13.4098650577868	-5.0429856874761	0.996272339883145	-5.06185456083986	4.1519771527887e-07	3.22300574853895e-05	TRUE	HARsv2_0750	NA	HARsv2_0750	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
EIF4ENIF1	34.1061566930484	-1.29825411143874	0.354209097584091	-3.66521955617055	0.000247126483121096	0.00554743627782282	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ENOSF1	6.37019981622262	-3.1137398386561	0.761372203897301	-4.08964212604234	4.3203927030035e-05	0.0014049450000686	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPB41L4A	43.6498869167875	-4.88773263271833	0.582151194438292	-8.39598489089149	4.62005054998611e-17	4.27603447826407e-14	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPB41L5	37.5221710076804	0.902778961565252	0.220807090795288	4.08854153330712	4.34093832331876e-05	0.00140782129127146	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPB42	5.13460666552061	-4.63293168563855	1.22476045754791	-3.78272474187657	0.000155120925807457	0.00386421320769218	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ERAP1	20.627032974446	2.18206218900121	0.298472722640379	7.31075915312474	2.65637292736746e-13	1.08112256285277e-10	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ERC1	485.698735375779	-0.704338551907408	0.183158437249474	-3.84551518611207	0.000120299413262445	0.00317421609731083	TRUE	HARsv2_0476	NA	HARsv2_0476	TRUE	FALSE	TRUE	409	685	685,409	TRUE	TRUE	TRUE	TRUE	TRUE
ERCC5	10.0057651764852	-7.3111010868464	1.41652022886278	-5.16131075142918	2.45226717185577e-07	2.10754847226918e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ERICH1	24.3069866224899	1.40248440930667	0.237404355838176	5.90757656638218	3.47176984711316e-09	5.42497854551501e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ERICH2	1.06900737467125	3.06635571334113	0.714709807674435	4.29035068557212	1.7839119443765e-05	0.000708383779364292	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ESR2	4.66688971694671	1.9645166061033	0.489779122136666	4.01102561810532	6.04555492661882e-05	0.00182498720377259	TRUE	HARsv2_0787	NA	HARsv2_0787	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ESYT3	8.12915004521634	-2.57168539986413	0.444084063149575	-5.79098781799323	6.997365277949e-09	9.83485446209884e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EXTL1	11.5588956475615	1.02474838990492	0.286351070008227	3.57864348079958	0.000345382238070426	0.00703153822075019	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EXTL2	17.2373705650733	1.68278738025977	0.408713526236265	4.1172784168807	3.83372830242863e-05	0.00126031199275468	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAAH2	29.5581086878788	2.57168009506015	0.594042133724841	4.32912069542081	1.49705874809314e-05	0.000627617103033332	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FABP6	1.79504434576297	3.02737239376019	0.728660924540222	4.15470665683141	3.25705127710116e-05	0.00112769836228958	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM120B	65.9912734321028	-0.732585482758329	0.202423622202383	-3.61907110834076	0.000295662394277036	0.00633809213740929	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM171A2	3.88161317942241	-2.70180542049223	0.713768808716259	-3.78526686442286	0.000153543720049633	0.00384882924924412	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM185A	37.8211097675469	1.81024678955749	0.392205763971835	4.6155537624569	3.92048530254093e-06	0.000208722474160055	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM71F2	3.60407161142943	3.2831381810441	0.581609870283882	5.64491482828792	1.65263042688056e-08	2.00853023194211e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FARP2	43.6926382261913	-1.33601754416731	0.281547236579847	-4.74526960518902	2.08228802290113e-06	0.000121621793648283	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FASTKD2	24.6940663105163	1.11428035343627	0.311286685800395	3.57959528712633	0.000344126751897155	0.00701785267597723	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAT1	7.36778660971575	-2.09416088794216	0.603968004535598	-3.46733746194452	0.000525641528573518	0.00961173080820148	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FCGBP	25.9980681292125	-5.19151083244891	1.04492729879287	-4.96829859689403	6.75429020111117e-07	4.86632453292033e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FGF17	3.21006455801971	1.60410270799159	0.44690641798957	3.58934811276088	0.000331505913970448	0.00682993006317198	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FJX1	2.51188333131733	3.5254799635955	0.774154839783415	4.55397264529383	5.26422042828326e-06	0.000263912917471267	TRUE	NA	HARsv2_0378	HARsv2_0378	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
FKBP5	18.7326738486504	-3.34550634535734	0.624576471477226	-5.35643992071087	8.48777052204268e-08	8.51040457676813e-06	TRUE	HARsv2_2434	NA	HARsv2_2434	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
FNBP1	76.4011033591532	-0.92264318019074	0.188511806023592	-4.89435224059797	9.86300471857534e-07	6.62970238960326e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FNTB	9.33008277544729	-7.21710963590783	1.33190197117592	-5.41864926405651	6.00509921733767e-08	6.28290032895712e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FRAS1	166.278187694364	1.04494159130862	0.23865437836333	4.37847232669575	1.19514113141021e-05	0.000517714035960927	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	996	NA	996	TRUE	FALSE	TRUE	TRUE	FALSE
FREM2	9.30452552491049	4.47144968481044	0.670137876782318	6.67243240492569	2.51597946931641e-11	7.38347926215001e-09	TRUE	HARsv2_0595	NA	HARsv2_0595	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
FTH1	121.114462065276	3.2998043691172	0.850071421372937	3.88179661867439	0.0001036875796319	0.00280983999579058	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FXYD6	25.4978901222692	-8.66914304389763	2.34308776391763	-3.69987978145678	0.000215701622603331	0.00496237461407893	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GABPB1	24.2741539874674	-1.52882488883654	0.291265825647561	-5.2488989583229	1.53010966520396e-07	1.44384611717337e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GABRR1	1.75277201326189	3.28266864187859	0.846045339628172	3.88001503952647	0.00010445000617776	0.00281780823840989	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GADL1	15.3444658668314	-5.6728797672925	1.08379214667238	-5.23428757507627	1.65622422517183e-07	1.49832254716297e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GAL3ST1	1.8774819705665	1.95240152438303	0.551071528624164	3.54291851959311	0.000395724949722036	0.00770447021853647	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GALNT11	77.9811152090218	0.588888469567963	0.137714894543762	4.27614218141692	1.90159801756919e-05	0.000745277763758715	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GALNT13	168.361841629991	-1.5875867108638	0.371430981808967	-4.27424417621771	1.91786767371967e-05	0.000749213761369972	TRUE	HARsv2_1493	NA	HARsv2_1493	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
GALNT8	14.7240390098841	-4.13647509582951	0.78873671771871	-5.24443074971022	1.56765570436631e-07	1.44384611717337e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GALT	5.0243195293642	2.49045534132348	0.414243185241297	6.01206110336561	1.83179247110044e-09	3.14858957318292e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GATAD1	29.2550466622525	1.79060402990294	0.485212828697718	3.69034766601044	0.000223947767341608	0.00510329457699664	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GATB	31.4738701943811	-1.25370735395717	0.272911142128619	-4.59382986043977	4.35184237583114e-06	0.000225695549422415	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	1029	1029	FALSE	TRUE	TRUE	TRUE	FALSE
GCNT4	11.6327690577059	-4.13635146397038	0.707540992043033	-5.84609444609933	5.03248387643977e-09	7.47541308658313e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GDF10	1.29084974334304	-4.09731188007207	1.17083715543186	-3.49947203252256	0.00046618050612509	0.00880546915180076	TRUE	NA	HARsv2_0261	HARsv2_0261	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
GFRA2	22.5883329405333	1.23586292829569	0.341350365001379	3.62051151839461	0.00029402116055407	0.00633809213740929	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GLB1L3	13.4499822476474	4.38012544225347	0.826430059501773	5.30005581463736	1.15767284493697e-07	1.13244875368144e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GLCE	74.1233842191086	0.820301231949554	0.215094885664166	3.81367148464103	0.000136917443589192	0.00352026127950448	TRUE	NA	HARsv2_0911	HARsv2_0911	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
GLDN	9.69999268953734	-2.93383973086167	0.696269994481863	-4.21365239650306	2.51273905855316e-05	0.000918320393473394	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GLIPR2	6.26204025191398	-1.51831813857708	0.428172364223549	-3.54604422293907	0.000391060574639802	0.00765079810417252	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GLT1D1	59.2359323189938	-0.929404941924646	0.192539399698183	-4.82708964181641	1.38542770905981e-06	8.81982338381356e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GMPR	16.3102191396548	-1.68697594990014	0.416210381779524	-4.05318085216282	5.05259121865887e-05	0.00158727878702098	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GNMT	4.97417471159181	3.17715216226045	0.536757295807174	5.91915971534706	3.23590608679986e-09	5.12295026794421e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GOLGA3	23.9511230262766	0.976717202863876	0.260197529193436	3.75375279654468	0.000174206671439614	0.00421741382446969	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GOLGA4	78.9016010957248	0.990806430586259	0.132328996225642	7.48744764070285	7.02258649773693e-14	3.24983695156811e-11	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GPM6B	238.984489377512	0.709051379587549	0.155976192494873	4.54589491028163	5.47023266957607e-06	0.000270855306503454	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GPR27	1.72607426315875	-4.23959467691485	1.21247169608905	-3.49665455333109	0.000471131492496391	0.0088850378020636	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GREB1L	57.3133084519363	-1.95575554714566	0.382933170065365	-5.10730252699662	3.26790324142657e-07	2.63888669804325e-05	TRUE	HARsv2_1164	NA	HARsv2_1164	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
GRIK4	143.786769701207	-1.60929289922634	0.255132780130093	-6.30766810288256	2.83270843124608e-10	5.97949962188647e-08	TRUE	HARsv2_0450	NA	HARsv2_0450	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
GRK6	5.52976653386976	-1.90511499048747	0.440238490171972	-4.32746121254248	1.50837897243573e-05	0.000630167215150926	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GSTO2	9.47478720118594	1.7589247076559	0.354849146344495	4.95682383845528	7.1654889628983e-07	5.13185495247573e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GTF3A	16.5609796226081	1.26632279682084	0.360803526693242	3.50972954290849	0.000448562698201797	0.0085804553016916	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HAUS3	3.70899573627914	-5.79940384224076	1.36786662316751	-4.23974365922557	2.23775178793027e-05	0.000844032273115268	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HAUS5	3.99555057469586	-3.25352397579847	0.651707500706861	-4.99230708909994	5.96622935071591e-07	4.3710668137668e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HDAC3	26.8923307633505	0.888161803595966	0.257167117317569	3.4536367357542	0.000553081839099488	0.00997703251580966	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HDHD2	12.8788567545469	1.63087156496866	0.43076431324478	3.78599506696351	0.000153094711225071	0.00384558573164939	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HEATR4	14.3576999613819	1.44817662014883	0.417844667063599	3.46582530375673	0.000528606625220568	0.00963702257856543	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HELB	3.76420246627593	-2.76345900707784	0.710072095454184	-3.89180059992393	9.95030086882474e-05	0.00271478503523128	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HENMT1	1.6273615246937	2.48698769606425	0.576837583651514	4.31141757498021	1.62211241620147e-05	0.000663852265025038	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HHATL	0.814287758107096	3.64696662253543	1.02541320993175	3.55658244619079	0.000375710606273937	0.00742532587385751	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HIBCH	67.4034392028767	-0.953745137704412	0.190334783628662	-5.01088198132583	5.41811366749731e-07	4.07442147795797e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HINT1	23.4227411786086	1.90858261461522	0.481512811503434	3.96372135697911	7.37903771328914e-05	0.00213938751244084	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HMGB1	91.9035312357427	-1.87449891275708	0.518555933878936	-3.61484420539812	0.000300528291561122	0.00638861555488236	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HMGN4	6.00352727117491	2.65390963570919	0.40644646573657	6.52954290277741	6.59707131575521e-11	1.72556439285145e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HNRNPH2	4.82559776845024	-6.158792922494	1.07311744102388	-5.73916021401889	9.5147176458585e-09	1.25803387598868e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HNRNPUL1	15.5962692275618	-0.998101958233588	0.266038343219449	-3.7517221997217	0.000175624003906423	0.00422854442751712	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HS6ST2	51.3573794115949	-1.44664001472685	0.245396651766595	-5.89510901763567	3.74434090562952e-09	5.77588586878646e-07	TRUE	HARsv2_3146	NA	HARsv2_3146	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
HTR2A	16.1322994649645	-2.27868806768817	0.34301400839545	-6.64313413422213	3.07082136118727e-11	8.79717205185838e-09	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HYDIN	15.6054546152556	3.69432407762102	0.620239429806994	5.95628704026544	2.58032967952927e-09	4.25294886357482e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HYPK	2.57493274384468	-5.45263874008317	1.51968999752692	-3.5879940967938	0.000333231832952004	0.00685375284457866	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
IAH1	15.8471053790897	1.58543667855462	0.281077986694449	5.64055797182757	1.69499987525828e-08	2.03942384991076e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
