genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
CTXN2	2.56914104130681	3.35580871860147	0.868577886386963	3.86356683861787	0.000111743299464458	0.00319518427517396	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DCAF12	18.2478730746191	-1.25849047418123	0.277546732324569	-4.53433720383176	5.77846502436427e-06	0.000287152431291392	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DCSTAMP	4.74145382080214	3.20757734368767	0.580399355072514	5.52650053046134	3.26681272502043e-08	3.59466071635284e-06	TRUE	HARsv2_2859	NA	HARsv2_2859	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
DDAH1	31.5634549757716	1.31216535000548	0.32466755393071	4.04156600842695	5.30954304954446e-05	0.00185367729582396	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DHX33	10.718986802625	1.49043875058133	0.374555842387059	3.97921639956997	6.9142784745048e-05	0.00221328747843629	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DHX40	21.8197640534738	-1.04976504037163	0.258223342723922	-4.06533750705096	4.79630019258116e-05	0.00170398153820895	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DIS3L	27.7240080168383	-0.893377693681876	0.224817112438989	-3.97379756367221	7.07356893978322e-05	0.00223253750650662	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DISC1	16.1217830565221	-6.91654403661396	1.95813594548618	-3.53220829869228	0.000412104604980564	0.00868167034492388	TRUE	HARsv2_0202	NA	HARsv2_0202	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
DLG4	65.8702236737304	-1.25706761924273	0.18207350762501	-6.90417642654377	5.04955126561385e-12	1.6376492051954e-09	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DMTF1	69.8586639073224	0.694028398463482	0.173644864692698	3.99682650962189	6.41973142178735e-05	0.00211542165887988	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DNAH6	65.8397971606023	1.87404052543235	0.460285331932448	4.0714756595967	4.67162445447645e-05	0.00167682964683731	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DNAH7	83.9618418822381	1.58204576827972	0.307768546992278	5.1403750764675	2.74190572813849e-07	2.37966522489991e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DNAJC9	32.3701079245042	-2.57497115534316	0.578170849711345	-4.45365095218606	8.44223051118498e-06	0.000394098669772135	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DNM2	77.0311654732788	-0.883111893835274	0.234789100507702	-3.76129850970789	0.000169033555817906	0.0044799344987094	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DNTTIP2	17.9729581994785	-1.76603702925017	0.478563235276063	-3.69028980722144	0.00022399871216275	0.00557688914887622	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DOCK1	13.5060237804427	-3.47985496543487	0.777529933719059	-4.47552539718969	7.62236369787125e-06	0.000361300039279097	TRUE	HARsv2_0328	NA	HARsv2_0328	TRUE	FALSE	TRUE	373	NA	373	TRUE	FALSE	TRUE	TRUE	TRUE
DPF1	41.2451430595355	-0.849143592382752	0.184644376293863	-4.5988056036504	4.24920046175448e-06	0.000220958424011233	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DSCC1	2.982376008881	1.89018908586833	0.523688294523446	3.6093781465717	0.000306931909925021	0.00700486825539993	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DSE	20.873627686353	2.23245963640158	0.410405190449877	5.43964766613796	5.3386044419025e-08	5.39286566737758e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DUSP22	15.8638137275798	-1.17336476831943	0.331866114954205	-3.53565704796752	0.000406762385570719	0.00859852425347091	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DYNC2LI1	49.1814296712035	1.76021254549825	0.323062121483233	5.4485265478256	5.07888113566989e-08	5.17290339801618e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EBF4	7.70885269577516	-4.09551870664361	1.02949775733601	-3.9781715671158	6.94472550357669e-05	0.00221727453642692	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EEF1A1	39.100573248359	2.81228525595953	0.589756481573383	4.76855336707241	1.85553521759628e-06	0.000116671510314574	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EFEMP1	2.32328170595676	2.49609516468086	0.712906182824887	3.50129543664511	0.000463002266420148	0.00941590747749489	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	51	51	FALSE	TRUE	TRUE	TRUE	FALSE
EGLN3	19.7892616095242	-5.11243081254096	1.0306409521751	-4.96043826101759	7.03343134805908e-07	5.06900631189942e-05	TRUE	HARsv2_0750	NA	HARsv2_0750	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
EIF4ENIF1	42.2628060192816	-0.974053434647903	0.259827762893344	-3.74884278647213	0.000177652400430304	0.00468819739379671	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ELK4	21.9437335110246	0.795305759458942	0.226638498920649	3.50913795867222	0.000449561649023898	0.00918805599099589	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EMB	27.7024023747301	1.51839889953353	0.247935695389664	6.12416415936868	9.11608732993375e-10	1.42210962346966e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EMID1	7.46225325196277	-3.0419415434535	0.855777087524026	-3.55459568595671	0.000378560735474261	0.00818488158593823	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ENO4	7.29402491601983	1.53330882797475	0.408931099042065	3.74955299698796	0.000177150057400658	0.0046849727626732	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPB41	40.2915131858724	-1.10334813251481	0.311865613551147	-3.53789608271081	0.000403328759217169	0.00854059042713468	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPB41L5	22.8658311346691	1.62569789353605	0.205293096742855	7.91891164062065	2.39598533729368e-15	1.38201351957762e-12	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPB42	4.07565330865001	-4.96120054799281	1.34118245414322	-3.69912425611186	0.000216344670983638	0.00546336260572333	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPM2AIP1	30.754370159485	-1.49026136726383	0.408809660331316	-3.64536729894314	0.000267010169091249	0.00632814100746259	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPS8	6.67310604773737	-1.92817389074727	0.54954195958098	-3.50869275244694	0.000450314794297749	0.00918821113398254	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPX	1.26268291245866	4.9309924240555	1.1626624810547	4.24112113739355	2.2240605452852e-05	0.000904598091092237	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ERAP1	20.3524438304014	2.5689522464788	0.243534390791335	10.5486220575718	5.15475085845015e-26	9.07530708279138e-23	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ERCC5	15.6486388832866	-6.87217069213501	1.35243978969329	-5.0813135967358	3.7483371946643e-07	3.07963383913618e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ERICH1	15.3360914609369	0.967895133860391	0.276483145698705	3.5007382870099	0.00046397124100884	0.00942006849125692	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EYA4	21.1026935501691	-4.11879379442518	1.02068874212278	-4.03530834077693	5.45306374148195e-05	0.00187906513442144	TRUE	HARsv2_2544	NA	HARsv2_2544	TRUE	FALSE	TRUE	NA	240	240	FALSE	TRUE	TRUE	TRUE	TRUE
F13A1	25.3174896140906	-3.25050711155225	0.886517338721014	-3.66660297500981	0.00024579396554159	0.00601024768121937	TRUE	NA	HARsv2_2408	HARsv2_2408	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
F7	5.86823269906291	-4.84077679926461	1.34949533041444	-3.5871015557927	0.000334374119263728	0.0074517660864488	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAAH2	50.025468844718	2.35328707131686	0.533699748909734	4.40938388321198	1.03665123660545e-05	0.000466266052552027	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM118A	10.5218502625873	1.36868668984927	0.344455693484285	3.97347675111579	7.08310747358072e-05	0.00223253750650662	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM120B	83.7050112611086	-0.969169314922407	0.191662658125319	-5.05664131136444	4.2670471566699e-07	3.41474604927271e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM169B	6.09918962621296	-4.35884946981875	1.22885145145821	-3.54709225809707	0.000389508164818627	0.00830906149423419	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM171A2	16.5661714822838	-3.3807056608163	0.56049420805971	-6.03165137516667	1.62292600870303e-09	2.45178660305256e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM185A	63.191400311215	1.96084458768578	0.318432956340111	6.15779412477471	7.3765160658656e-10	1.19616031573326e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM71F2	4.16645959309557	4.32489588163378	0.523436383289269	8.26250528183803	1.42646423291778e-16	1.09873407540492e-13	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAS	9.39765351043502	1.46669963393643	0.396910677982581	3.6952889284596	0.000219636878333888	0.00550163595241226	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FBLN2	11.7147586758265	-2.68209358617162	0.757125026796433	-3.54247117879614	0.000396396736730669	0.00842274721287719	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FBLN7	39.4734038122426	-3.58197963144062	0.451809839856768	-7.92806910220497	2.22579454880098e-15	1.37153460097117e-12	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FBN1	61.2415010782697	1.20724101988953	0.304491293346868	3.96478009804461	7.3463639172414e-05	0.00230372999786471	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FBXO22	55.5874399379664	-1.1099059124711	0.258130913108363	-4.29977912798519	1.70968417211446e-05	0.000721580401956801	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FBXO27	19.340158772697	-1.83571526185759	0.370489467170386	-4.95483792259433	7.23906052086425e-07	5.18687103832157e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FBXO4	9.51687602606934	1.27738374284808	0.290101200200569	4.40323494685622	1.06648560139322e-05	0.000477940674602549	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FCGBP	17.6558590805921	-3.40986464750435	0.96176390446979	-3.54542797006317	0.00039197610110221	0.00834320115713927	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FGF11	1.0413370900034	4.65818801934093	1.15904545136516	4.01898649777227	5.84490199218188e-05	0.00197891681735301	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FGF9	11.515655955667	1.03132110514343	0.278322412406394	3.70549067977157	0.000210981888451924	0.00535008393679324	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FIGNL1	5.86495798574789	1.96793658311161	0.533229261735374	3.6906012560283	0.000223724608916333	0.00557688914887622	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FLRT2	375.20311158746	0.609687806744468	0.16905356550249	3.6064770650193	0.00031038227813445	0.00704447734020067	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FNBP1	139.411782673559	-0.886076635853652	0.177150312653207	-5.00183500995706	5.67871811063077e-07	4.16574535686986e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FNTB	16.9055842861654	-6.97848977556315	1.33231423842218	-5.2378707472402	1.62439756124971e-07	1.49396086155533e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FOXP2	278.511393972155	0.689910739020271	0.157829201291858	4.37124900445062	1.23537807697664e-05	0.000539886504278728	TRUE	HARsv2_2695,HARsv2_2696,HARsv2_2697,HARsv2_2698,HARsv2_2699	HARsv2_2700	HARsv2_2700,HARsv2_2695,HARsv2_2696,HARsv2_2697,HARsv2_2698,HARsv2_2699	TRUE	TRUE	TRUE	275	276	276,275	TRUE	TRUE	TRUE	TRUE	TRUE
FPGS	20.4027191322533	-1.80124887176723	0.472709454954816	-3.8104777742163	0.000138698481999031	0.00379848909368013	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FSD1L	57.458436687095	0.560891215289442	0.153006188039445	3.66580739299802	0.000246559449275537	0.00601702703538955	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FXYD6	30.8695177726488	-7.85634427783657	2.13738650725509	-3.67567786695068	0.000237218697785264	0.00583529587126865	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
G3BP1	31.8490594828072	-1.06192727441276	0.222237309935175	-4.77834831029281	1.76741023241326e-06	0.000112857843027259	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GABPB1	39.4674007873745	-1.45175915930976	0.210589073120445	-6.89380098310909	5.43210073896065e-12	1.71654383351157e-09	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GALNT13	57.7267669011179	-3.78105181636822	0.642220727302978	-5.88746462956255	3.92165064260925e-09	5.42254657869399e-07	TRUE	HARsv2_1493	NA	HARsv2_1493	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
GALNT3	17.1382409830131	-2.14244267831022	0.548354659400946	-3.90703834020623	9.34343323552234e-05	0.00280232776022024	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GALNT8	23.5642613422833	-4.99091599513241	0.956952072026585	-5.2154294253869	1.83391875477546e-07	1.661854024548e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GATAD1	50.1776630281578	1.62174883558516	0.354458365830999	4.57528723234702	4.75567065597567e-06	0.000241790329197352	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GCNT4	5.11128560421207	-4.09843754046185	1.14120713225569	-3.59131784635885	0.000329010090555853	0.00734550789132307	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GGT1	1.6770431736609	3.80914224612886	0.853861761601401	4.46107603997266	8.15491458812805e-06	0.000383592241924008	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GHR	51.327707251731	-1.55488441895391	0.430143249938096	-3.61480604235375	0.000300572563507481	0.00692282443389349	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	1057,1058	NA	1057,1058	TRUE	FALSE	TRUE	TRUE	FALSE
GLB1L3	12.6198653333201	3.28576063171664	0.64876857909392	5.0646112305648	4.09234638071884e-07	3.31380416693541e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GLT1D1	100.070817576261	-0.73616031290509	0.147936181567772	-4.97620193453382	6.48440009985901e-07	4.72862407282026e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GNB1	203.759697545105	-0.564865033647019	0.139808642534774	-4.04027264270536	5.33890996129862e-05	0.00185866458652667	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GNMT	8.3810882055668	3.32426041565902	0.509561836857061	6.523762525394	6.85652383811906e-11	1.56481110705517e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GOLGA4	100.857856058985	0.633228199522744	0.132889456474023	4.76507479467737	1.88783607887902e-06	0.000116913024302035	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GOSR2	10.9721112349774	3.17518420675112	0.735972522877053	4.31427004141234	1.60131116253746e-05	0.000680502026452126	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GPR137B	26.9297273225684	-1.01497089686036	0.291415754498454	-3.48289645014968	0.00049602018376367	0.00993976056049345	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GPR143	2.79054856075155	-4.40453108168445	1.26018441344177	-3.49514803921034	0.000473798882596126	0.00957229086740108	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GPR27	3.73899742842143	-4.85998611270357	1.13195585116553	-4.29344139853106	1.75924764019698e-05	0.000739964775351112	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GPR68	7.57166589200263	1.6994141998544	0.363981065385366	4.66896320020148	3.02723592623984e-06	0.000167030805269152	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GREB1L	74.7662065050001	-3.47426549250039	0.467032383991096	-7.43902481196384	1.01431273519276e-13	3.90637192141113e-11	TRUE	HARsv2_1164	NA	HARsv2_1164	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
GRM8	244.200781421108	-1.35900023925857	0.284920740025822	-4.76974838383267	1.84456174614909e-06	0.000116576302356623	TRUE	HARsv2_2712,HARsv2_2713,HARsv2_2714	NA	HARsv2_2712,HARsv2_2713,HARsv2_2714	TRUE	FALSE	TRUE	1154,284	281,282,283	281,282,283,1154,284	TRUE	TRUE	TRUE	TRUE	TRUE
GSAP	39.0984432199762	-1.32720765515379	0.36663896517153	-3.61993072540139	0.000294681898962437	0.0068392838471056	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GSTM3	3.94376877168405	2.1963281646047	0.483881141429366	4.53898277191963	5.65262536446878e-06	0.000282036255027179	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GSTO2	34.1602282904015	2.09512989994984	0.368722651377661	5.68212962269009	1.33027774149976e-08	1.65599423093365e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GULP1	21.2117313675959	2.86804589136833	0.624727110269557	4.59087791168664	4.41385481140245e-06	0.000226651444565516	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	917	917	FALSE	TRUE	TRUE	TRUE	FALSE
GYG2	11.7427898670655	-4.74434125185748	1.21690191394837	-3.89870473328778	9.67086135418095e-05	0.00287189627298617	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HACE1	71.4905944727106	0.601769007700201	0.143430166807636	4.19555398347458	2.72205441411828e-05	0.00107866876526025	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	1108	1108	FALSE	TRUE	TRUE	TRUE	FALSE
HAUS3	7.05423694040756	-5.72353917104723	1.22339025417341	-4.67842469034085	2.89087308366463e-06	0.000161208687253769	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HDHD2	17.4240509322544	1.21470276855802	0.34206434840011	3.55109433134256	0.000383632891413762	0.00826554502409652	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HEBP1	5.6887775611391	-3.71047197733425	0.922930301106415	-4.02031656441023	5.81199895205336e-05	0.00197319766074671	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HENMT1	2.27588541207295	2.10807261418067	0.529404612896232	3.981968730208	6.83467734586246e-05	0.0022082899269476	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HIBCH	78.317065568404	-1.13315878587918	0.259536804467333	-4.36608128933716	1.26495419739259e-05	0.000550858499246157	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HMGCL	22.5358996564199	-1.42632297303946	0.368083603864189	-3.87499730513866	0.000106625879489168	0.0031138129081685	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HMGN4	7.18601487986229	1.87277792391907	0.504517173412066	3.71202017020235	0.000205611597499008	0.00524628846289394	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HNRNPH2	13.6083945921966	-6.68544748562028	1.02427194969968	-6.52702389007184	6.70893495951187e-11	1.56001725360423e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HOMEZ	9.46895845246243	-3.13108280320211	0.86866717163077	-3.60446774720869	0.000312793287722657	0.0070861479373052	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HPSE2	26.7296957332029	-2.81756381779734	0.69444222158031	-4.05730488475419	4.96422593574383e-05	0.00175298339347011	TRUE	HARsv2_0293	NA	HARsv2_0293	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
HS6ST2	40.0024400247714	-3.03815827085067	0.371771230585715	-8.17211774580872	3.03022569392142e-16	2.1967353795228e-13	TRUE	HARsv2_3146	NA	HARsv2_3146	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
HSPA4L	38.7582194555991	-0.945473764833605	0.24647816461982	-3.83593315980728	0.000125088427190804	0.00351159402437236	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HTR1F	146.713647554104	3.10795307015088	0.885665499452133	3.50917256241034	0.00044950315992929	0.00918805599099589	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HUNK	23.9080715143975	1.52266007041112	0.423838833837148	3.5925449695725	0.000327464120420449	0.00732426101644576	TRUE	NA	HARsv2_1715	HARsv2_1715	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
HVCN1	5.58002941997429	-2.91973004599174	0.828742999348453	-3.52308260617248	0.000426558388373927	0.00883513542574836	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HYPK	8.62155392310886	-5.9925317367491	1.44893972978881	-4.13580469466631	3.53712936186526e-05	0.00133591471532053	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
IAH1	25.2052936423869	1.36593323547501	0.294260855154062	4.64191281833889	3.45198517270563e-06	0.00018577408414159	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
