genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
MKRN3	15.7772351029663	-4.58431479960658	0.913669977350014	-5.01747339110651	5.23554500776834e-07	4.35640974188058e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MNAT1	126.862794806311	1.19552855380093	0.203611839115872	5.87160628277894	4.31592759770945e-09	6.46418055946934e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MORF4L2	70.8318906359433	0.637357912924638	0.171978693107029	3.70602835391932	0.000210534740296006	0.00540177143089238	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MRI1	15.6596750372359	1.57670118649976	0.368199688916966	4.28219043622095	1.8506249137556e-05	0.000846343042619069	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MRPL34	7.59827645904979	1.5648678864612	0.412035662045782	3.79789428587696	0.000145930532720114	0.00416318962631526	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MRPL46	2.61889336867124	2.69206110007601	0.626574380146484	4.2964749044585	1.73535603709365e-05	0.000805931629320006	TRUE	NA	HARsv2_0932	HARsv2_0932	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
MRPL57	15.5946708715103	1.64003048899028	0.379123014405157	4.32585315761822	1.51942620721008e-05	0.000721010608106126	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MRPS17	1.63661964061356	3.84951823490294	1.03972317737765	3.70244534185729	0.000213531372991209	0.00546695066491596	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MRPS22	56.5257202200005	-1.64534233513727	0.364571913278927	-4.51308034219973	6.38928045416183e-06	0.000361114898121543	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MRPS25	29.8040690931751	0.858009844983182	0.204610921295698	4.19337266823217	2.7483737565672e-05	0.00114742210282885	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
